theta1,theta2
3.1010687,6.150992
3.1029363,6.1509275
3.1047852,6.1508636
3.106616,6.150801
3.1084287,6.1507397
3.1102235,6.1506786
3.1120005,6.1506186
3.11376,6.150559
3.115502,6.1505003
3.1172268,6.150442
3.1189346,6.150385
3.1206255,6.1503286
3.1222997,6.150273
3.1239574,6.150218
3.1255987,6.1501637
3.1272237,6.1501102
3.1288328,6.150057
3.130426,6.1500044
3.1320033,6.149953
3.1335652,6.149902
3.1351118,6.149851
3.136643,6.1498013
3.138159,6.1497517
3.1396601,6.149703
3.1411467,6.1496544
3.1426182,6.1496077
3.1440759,6.14956
3.1455183,6.149515
3.1469476,6.1494675
3.1483612,6.1494246
3.1497636,6.149376
3.1511488,6.149337
3.152526,6.1492853
3.153883,6.149252
3.155238,6.1491923
3.1565688,6.149167
3.1579025,6.1490984
3.1592107,6.1490784
3.1605167,6.14901
3.1618,6.1489897
3.1630807,6.1489234
3.1643374,6.1489053
3.165593,6.148839
3.166825,6.148822
3.1680558,6.148757
3.1692631,6.1487412
3.1704698,6.148677
3.171653,6.1486626
3.1728358,6.1485996
3.1739955,6.1485863
3.175155,6.1485243
3.1762915,6.148512
3.177428,6.148451
3.178542,6.1484394
3.179656,6.148379
3.1807475,6.148369
3.1818395,6.148309
3.1829093,6.1483
3.1839797,6.1482415
3.185028,6.1482334
3.1860774,6.1481752
3.187099,6.1481733
3.1881223,6.1481133
3.1891217,6.1481094
3.1901193,6.148053
3.1910899,6.1480527
3.1920638,6.147993
3.1930144,6.147991
3.1939628,6.147937
3.1948855,6.147937
3.195813,6.1478786
3.196716,6.1478796
3.1976175,6.1478257
3.198496,6.1478257
3.199379,6.14777
3.2002354,6.1477747
3.2010927,6.1477194
3.2019312,6.1477175
3.2027714,6.147667
3.2035816,6.1476755
3.2043982,6.1476164
3.2052011,6.1476126
3.2059994,6.1475697
3.206767,6.1475773
3.207548,6.1475163
3.2083123,6.147517
3.2090676,6.147476
3.2097976,6.147481
3.210544,6.1474214
3.211267,6.1474304
3.2119813,6.1473856
3.212682,6.147382
3.213394,6.147333
3.2140708,6.1473513
3.2147508,6.147295
3.2154343,6.14728
3.2161102,6.147253
3.2167706,6.1472425
3.217431,6.147209
3.2180655,6.147214
3.2187066,6.147167
3.2193193,6.1471825
3.2199392,6.147129
3.2205508,6.147128
3.2211607,6.147093
3.2217412,6.147105
3.2223368,6.1470494
3.2229168,6.147057
3.223491,6.14702
3.2240427,6.147028
3.224614,6.1469727
3.2251618,6.146989
3.2257025,6.1469483
3.2262352,6.1469455
3.22678,6.146905
3.22729,6.1469283
3.2278082,6.1468744
3.2283313,6.1468654
3.2288475,6.146844
3.2293527,6.1468353
3.2298582,6.1468096
3.2303452,6.146811
3.2308369,6.146776
3.2312977,6.1467957
3.2317727,6.1467423
3.2322407,6.1467466
3.2327037,6.1467185
3.2331429,6.14673
3.2336023,6.146678
3.2340386,6.146698
3.2344704,6.14666
3.2348962,6.146659
3.2353349,6.1466217
3.2357397,6.146648
3.2361553,6.146596
3.2365756,6.146591
3.2369905,6.146572
3.2373953,6.1465673
3.2378025,6.1465435
3.2381916,6.146549
3.238587,6.146516
3.238952,6.146539
3.2393336,6.1464863
3.2397115,6.1464915
3.2400832,6.146469
3.2404358,6.1464777
3.2408078,6.146433
3.241149,6.1464624
3.2414937,6.146418
3.2418458,6.146411
3.242199,6.146393
3.2425413,6.146392
3.2428854,6.14637
3.2432125,6.1463776
3.2435474,6.146345
3.243852,6.146371
3.244174,6.146319
3.2444937,6.146325
3.2448082,6.146305
3.245106,6.146313
3.2454216,6.1462727
3.2457042,6.1463056
3.2459955,6.1462584
3.246297,6.1462526
3.2465959,6.1462393
3.246889,6.1462336
3.2471812,6.1462197
3.2474668,6.1462154
3.247752,6.1462007
3.2480297,6.1461983
3.248308,6.146182
3.2485769,6.146183
3.2488484,6.146164
3.2491045,6.1461725
3.2493691,6.1461434
3.2496037,6.1461706
3.2498567,6.1461215
3.2501054,6.1461315
3.2503538,6.1461096
3.2505803,6.1461267
3.2508278,6.146082
3.2510521,6.1461096
3.2512803,6.1460743
3.251503,6.1460805
3.2517412,6.146048
3.2519474,6.1460805
3.252163,6.146039
3.2523842,6.146037
3.2526119,6.146019
3.252825,6.1460285
3.2530417,6.1460066
3.2532396,6.146023
3.2534494,6.1459894
3.2536392,6.1460114
3.2538402,6.145975
3.25403,6.1459894
3.2542295,6.14596
3.2544105,6.1459794
3.254603,6.1459455
3.254782,6.1459618
3.2549708,6.145932
3.2551427,6.1459503
3.2553263,6.145918
3.2554944,6.1459355
3.2556734,6.1459045
3.2558362,6.1459227
3.256011,6.1458907
3.2561696,6.1459093
3.2563398,6.145878
3.2564938,6.1458964
3.25666,6.1458645
3.2568097,6.1458836
3.2569716,6.1458516
3.257117,6.1458707
3.2572753,6.1458387
3.257417,6.145859
3.2575712,6.145827
3.2577088,6.1458464
3.2578595,6.145814
3.2579932,6.145834
3.2581403,6.1458015
3.2582703,6.1458216
3.258414,6.145789
3.2585404,6.14581
3.2586808,6.1457777
3.2588036,6.1457987
3.2589407,6.1457663
3.2590601,6.1457877
3.2591941,6.145755
3.2593102,6.1457767
3.2594414,6.1457443
3.2595544,6.1457663
3.2596824,6.145734
3.2597923,6.145756
3.2599175,6.145723
3.2600243,6.1457453
3.2601466,6.1457124
3.2602503,6.1457353
3.26037,6.1457024
3.2604709,6.1457253
3.260588,6.145692
3.260686,6.1457157
3.2608006,6.1456823
3.260896,6.145706
3.2610083,6.145673
3.261101,6.1456966
3.2612107,6.1456633
3.2613008,6.1456876
3.2614083,6.145654
3.2614958,6.1456785
3.261601,6.145645
3.261686,6.14567
3.261789,6.1456366
3.2618718,6.145662
3.2619727,6.145628
3.262053,6.1456537
3.262152,6.14562
3.2622302,6.1456456
3.262327,6.145612
3.262403,6.1456375
3.262498,6.1456037
3.2625718,6.14563
3.2626648,6.1455956
3.2627366,6.1456223
3.2628276,6.145588
3.2628973,6.1456146
3.2629867,6.1455803
3.2630544,6.145607
3.263142,6.1455727
3.2632062,6.1456017
3.263292,6.145565
3.2633538,6.145595
3.2634377,6.1455584
3.2634964,6.14559
3.263579,6.145551
3.2636354,6.1455836
3.263716,6.145545
3.2637699,6.1455784
3.2638493,6.1455383
3.263901,6.1455727
3.2639782,6.145532
3.2640276,6.1455665
3.264104,6.145525
3.264151,6.145561
3.2642255,6.1455193
3.264271,6.1455545
3.264344,6.1455126
3.2643867,6.14555
3.2644575,6.145507
3.2644997,6.145542
3.2645686,6.145501
3.2646065,6.145539
3.2646744,6.1454935
3.2647138,6.145529
3.2647781,6.1454897
3.2648115,6.145527
3.2648778,6.145479
3.2649143,6.1455164
3.2649734,6.145479
3.2650037,6.1455126
3.2650695,6.145463
3.2651017,6.145505
3.2651553,6.145467
3.2651863,6.1454926
3.2652507,6.1454477
3.2652736,6.1454983
3.2653234,6.1454525
3.2653608,6.145469
3.2654185,6.145444
3.265441,6.145486
3.2654934,6.145439
3.2655218,6.145469
3.265575,6.1454344
3.2655904,6.1454787
3.2656436,6.145424
3.2656755,6.145452
3.2657216,6.14543
3.265738,6.145463
3.2657945,6.1454086
3.2658167,6.145451
3.2658567,6.1454167
3.2658756,6.1454387
3.2659316,6.1453896
3.2659442,6.145442
3.265981,6.1453986
3.2660081,6.14541
3.2660568,6.1453843
3.2660687,6.1454287
3.2661107,6.145382
3.2661304,6.1454096
3.2661755,6.1453753
3.2661805,6.1454225
3.266224,6.1453657
3.2662494,6.14539
3.266287,6.1453733
3.266302,6.1454
3.266347,6.1453605
3.2663496,6.1454105
3.266387,6.145357
3.2664099,6.145377
3.2664478,6.145359
3.2664618,6.145388
3.2665007,6.1453543
3.2665007,6.1454
3.2665405,6.1453424
3.26656,6.145369
3.266592,6.1453505
3.2665987,6.1453795
3.2666414,6.1453314
3.2666435,6.14538
3.266673,6.1453342
3.266687,6.1453533
3.2667255,6.145323
3.2667217,6.1453733
3.266754,6.145319
3.266772,6.1453385
3.266804,6.145323
3.2668164,6.1453476
3.266849,6.1453214
3.266845,6.1453648
3.2668803,6.1453085
3.2668922,6.145338
3.2669196,6.1453147
3.2669158,6.1453495
3.2669559,6.1452894
3.2669637,6.1453295
3.266986,6.1453
3.2669852,6.1453214
3.2670264,6.145265
3.2670276,6.1453137
3.2670476,6.145276
3.2670546,6.1452875
3.2670891,6.1452513
3.2670796,6.1453037
3.267107,6.1452475
3.2671225,6.145265
3.2671497,6.145252
3.2671642,6.1452694
3.267191,6.1452565
3.2672045,6.145274
3.26723,6.1452613
3.2672424,6.145279
3.2672675,6.1452656
3.267278,6.1452847
3.2673025,6.1452684
3.2673073,6.145293
3.2673328,6.1452665
3.2673209,6.1453104
3.2673497,6.145252
3.2673562,6.145281
3.2673762,6.14526
3.2673676,6.145292
3.2674012,6.1452346
3.267399,6.145278
3.2674155,6.1452427
3.2674122,6.145262
3.2674456,6.145213
3.2674344,6.1452665
3.2674506,6.14522
3.2674575,6.1452312
3.2674844,6.1452084
3.2674787,6.1452484
3.2675009,6.1452055
3.2674956,6.145237
3.2675242,6.1451902
3.2675145,6.145236
3.2675354,6.1451883
3.2675364,6.1452127
3.2675626,6.14518
3.2675467,6.1452293
3.2675705,6.145171
3.267579,6.145192
3.2675984,6.1451793
3.2676036,6.145198
3.2676268,6.145177
3.2676206,6.145213
3.2676435,6.145171
3.2676332,6.1452093
3.2676585,6.145159
3.2676537,6.145195
3.2676742,6.145157
3.2676632,6.145192
3.2676916,6.145138
3.267687,6.145178
3.267704,6.1451416
3.2676952,6.145169
3.2677264,6.145115
3.2677171,6.1451635
3.2677307,6.1451225
3.2677307,6.145136
3.2677581,6.145101
3.2677395,6.1451554
3.2677577,6.1450996
3.267767,6.145114
3.267787,6.1451035
3.2677984,6.1451163
3.267816,6.1451116
3.267832,6.145117
3.2678487,6.145119
3.2678652,6.1451225
3.267881,6.1451263
3.2678964,6.14513
3.2679117,6.145134
3.2679265,6.145138
3.2679408,6.1451416
3.2679548,6.1451454
3.2679684,6.145149
3.2679818,6.145153
3.2679949,6.145157
3.2680075,6.1451607
3.26802,6.1451645
3.268032,6.1451683
3.2680438,6.145172
3.2680552,6.145176
3.2680664,6.1451797
3.2680771,6.1451836
3.2680876,6.1451874
3.2680979,6.145191
3.268108,6.145195
3.2681177,6.145199
3.268127,6.1452026
3.268136,6.1452065
3.2681448,6.1452103
3.2681534,6.145214
3.2681618,6.145218
3.2681699,6.1452217
3.2681777,6.1452255
3.2681854,6.1452293
3.2681928,6.145233
3.2682,6.145237
3.2682068,6.145241
3.2682135,6.1452446
3.26822,6.1452484
3.2682261,6.145252
3.2682323,6.145256
3.2682383,6.14526
3.268244,6.1452637
3.2682495,6.1452675
3.2682548,6.1452713
3.2682598,6.145275
3.2682648,6.145279
3.2682695,6.1452827
3.268274,6.1452866
3.2682784,6.1452904
3.2682824,6.145294
3.2682865,6.145298
3.2682903,6.145302
3.2682939,6.1453056
3.2682974,6.1453094
3.2683008,6.1453133
3.2683039,6.145317
3.268307,6.145321
3.2683098,6.1453247
3.2683125,6.1453285
3.268315,6.1453323
3.2683175,6.145336
3.2683198,6.14534
3.268322,6.145344
3.268324,6.1453476
3.2683258,6.1453514
3.2683275,6.145355
3.2683291,6.145359
3.2683306,6.145363
3.268332,6.1453667
3.2683332,6.1453705
3.2683344,6.1453743
3.2683353,6.145378
3.2683363,6.145382
3.268337,6.1453857
3.2683377,6.1453896
3.2683382,6.1453934
3.2683387,6.145397
3.268339,6.145401
3.2683392,6.145405
3.2683392,6.1454086
3.2683392,6.1454124
3.2683392,6.1454163
3.268339,6.14542
3.2683387,6.145424
3.2683382,6.1454277
3.2683377,6.1454315
3.2683372,6.1454353
3.2683365,6.145439
3.2683358,6.145443
3.268335,6.145447
3.2683342,6.1454506
3.2683332,6.1454544
3.2683322,6.145458
3.268331,6.145462
3.2683299,6.145466
3.2683287,6.1454697
3.2683272,6.1454735
3.2683258,6.1454773
3.2683244,6.145481
3.2683227,6.145485
3.268321,6.1454887
3.2683194,6.1454926
3.2683175,6.1454964
3.2683156,6.1455
3.2683136,6.145504
3.2683117,6.145508
3.2683096,6.1455116
3.2683074,6.1455154
3.2683053,6.1455193
3.2683032,6.145523
3.2683008,6.145527
3.2682984,6.1455307
3.268296,6.1455345
3.2682936,6.1455383
3.268291,6.145542
3.2682884,6.145546
3.2682858,6.14555
3.2682831,6.1455536
3.2682805,6.1455574
3.2682776,6.145561
3.2682748,6.145565
3.268272,6.145569
3.268269,6.1455727
3.2682662,6.1455765
3.268263,6.1455803
3.26826,6.145584
3.268257,6.145588
3.2682538,6.1455917
3.2682507,6.1455956
3.2682474,6.1455994
3.268244,6.145603
3.2682407,6.145607
3.2682374,6.145611
3.268234,6.1456146
3.2682307,6.1456184
3.268227,6.1456223
3.2682235,6.145626
3.26822,6.14563
3.2682164,6.1456337
3.2682128,6.1456375
3.2682092,6.1456413
3.2682056,6.145645
3.2682018,6.145649
3.268198,6.145653
3.2681942,6.1456566
3.2681904,6.1456604
3.2681866,6.145664
3.2681828,6.145668
3.268179,6.145672
3.268175,6.1456757
3.2681708,6.1456795
3.2681668,6.1456833
3.2681627,6.145687
3.2681587,6.145691
3.2681546,6.1456947
3.2681506,6.1456985
3.2681465,6.1457024
3.2681422,6.145706
3.268138,6.14571
3.2681336,6.145714
3.2681293,6.1457176
3.268125,6.1457214
3.2681208,6.1457253
3.2681165,6.145729
3.2681122,6.145733
3.268108,6.1457367
3.2681036,6.1457405
3.2680993,6.1457443
3.2680948,6.145748
3.2680902,6.145752
3.2680857,6.145756
3.2680812,6.1457596
3.2680767,6.1457634
3.2680721,6.145767
3.2680676,6.145771
3.268063,6.145775
3.2680585,6.1457787
3.268054,6.1457825
3.2680495,6.1457863
3.268045,6.14579
3.2680404,6.145794
3.268036,6.1457977
3.2680311,6.1458015
3.2680264,6.1458054
3.2680216,6.145809
3.2680168,6.145813
3.268012,6.145817
3.2680073,6.1458206
3.2680025,6.1458244
3.2679977,6.1458282
3.267993,6.145832
3.2679882,6.145836
3.2679834,6.1458397
3.2679787,6.1458435
3.267974,6.1458473
3.2679691,6.145851
3.2679644,6.145855
3.2679596,6.145859
3.2679546,6.1458626
3.2679496,6.1458664
3.2679446,6.14587
3.2679396,6.145874
3.2679346,6.145878
3.2679296,6.1458817
3.2679245,6.1458855
3.2679195,6.1458893
3.2679145,6.145893
3.2679095,6.145897
3.2679045,6.1459007
3.2678995,6.1459045
3.2678945,6.1459084
3.2678895,6.145912
3.2678845,6.145916
3.2678795,6.14592
3.2678745,6.1459236
3.2678695,6.1459274
3.2678645,6.1459312
3.2678595,6.145935
3.2678545,6.145939
3.2678494,6.1459427
3.2678444,6.1459465
3.2678394,6.1459503
