theta1,theta2
2.3941529,1.0240662
2.3773632,0.90369177
2.36204,0.78218627
2.348109,0.6594868
2.3354964,0.5355358
2.3240712,0.41035104
2.3136804,0.28398776
2.3042257,0.15645099
2.2955909,0.027780533
2.2876635,6.1812124
2.284305,6.0456476
2.2890708,5.899978
2.301583,5.7447467
2.3215597,5.5804796
2.3486826,5.407853
2.3824763,5.2278175
2.4212348,5.0426354
2.4601803,4.857348
2.494422,4.6764636
2.5226398,4.50078
2.54606,4.328952
2.56531,4.16024
2.5800664,3.9947004
2.5905244,3.832075
2.5969224,3.672153
2.5995407,3.5147653
2.598809,3.3597207
2.5952938,3.206801
2.5893552,3.055924
2.5813468,2.9070218
2.571605,2.760033
2.5604377,2.614898
2.5481143,2.4715576
2.5348587,2.3299518
2.5208473,2.190021
2.5062068,2.0517094
2.4910161,1.9149667
2.4753096,1.7797519
2.4590795,1.6460373
2.4422803,1.5138116
2.4248319,1.383083
2.4066231,1.2538823
2.387515,1.1262658
2.36791,0.9997387
2.3488479,0.8731172
2.331009,0.74554586
2.3145268,0.61673427
2.2993624,0.48658538
2.2853777,0.35512567
2.272436,0.22239494
2.260428,0.088415384
2.2492323,6.236427
2.2426267,6.095417
2.2441912,5.9442234
2.2533953,5.783548
2.2699056,5.6139517
2.293363,5.4361305
2.3232994,5.251002
2.3587976,5.060015
2.3965812,4.866841
2.4311364,4.676729
2.4604588,4.4912167
2.485046,4.3095427
2.5045946,4.1316667
2.519286,3.957242
2.5293558,3.7859733
2.5350957,3.6176171
2.5368495,3.451976
2.5351992,3.2887902
2.5307012,3.12786
2.523779,2.969079
2.5148444,2.812351
2.5042815,2.6575842
2.4924326,2.5046875
2.4795873,2.353569
2.4659781,2.2041373
2.451777,2.056305
2.4370966,1.9099917
2.4219942,1.7651306
2.4064744,1.6216718
2.3904936,1.4795884
2.3739655,1.338881
2.3567638,1.1995823
2.338726,1.0617604
2.3196576,0.9255214
2.2998397,0.7904663
2.280332,0.655323
2.2619362,0.5190656
2.2447302,0.38147068
2.2286148,0.24252915
2.2134924,0.10224819
2.199237,6.2438717
2.189513,6.096527
