theta1,theta2
3.1150036,2.8724701
3.1041121,2.9558766
3.0922365,3.0395892
3.0792906,3.1235895
3.0652907,3.207811
3.050294,3.292171
3.034363,3.3765883
3.0174828,3.461027
2.9995098,3.5455241
2.9804666,3.6300366
2.9603646,3.7145348
2.9396474,3.7987456
2.9190292,3.8822293
2.8986008,3.9648914
2.8780193,4.0469046
2.8570278,4.1284037
2.8357232,4.2093043
2.8143022,4.2894497
2.7930229,4.368629
2.7725883,4.4462805
2.7540398,4.5215406
2.7382495,4.593617
2.7257621,4.6619415
2.7164576,4.72649
2.7097082,4.7876954
2.7048259,4.8460836
2.7012913,4.9020667
2.6989167,4.955776
2.697698,5.007184
2.6976075,5.0562897
2.6984215,5.1032887
2.6999772,5.148327
2.7021942,5.191474
2.7050326,5.2327642
2.7084565,5.2722316
2.7123842,5.3099604
2.7166505,5.3461256
2.7211008,5.3808966
2.7256532,5.4143686
2.7302613,5.4466
2.734897,5.4776306
2.7395403,5.5074935
2.7441769,5.536216
2.748388,5.5642767
2.7514925,5.592455
2.7537165,5.620511
2.7551122,5.648405
2.7559922,5.6757946
2.7560804,5.7030163
2.7560248,5.729336
2.7549715,5.755762
2.75415,5.780875
2.7520475,5.806465
2.750266,5.830659
2.748365,5.854003
2.7460647,5.8768253
2.7440274,5.89837
2.741459,5.9195786
2.7394502,5.9391766
2.736056,5.959484
2.7332659,5.978146
2.7315001,5.99467
2.7314584,6.008227
2.73287,6.0191507
2.7349527,6.028386
2.7395961,6.033677
2.7504966,6.0308337
2.7633092,6.0255365
2.7735515,6.023159
2.7835374,6.0209274
2.7933674,6.0187273
2.8030047,6.016606
2.8124921,6.0145187
2.8217995,6.0125046
2.8309631,6.0105257
2.8399584,6.0086155
2.8488166,6.0067425
2.8575177,6.0049334
2.8660884,6.003162
2.8745122,6.0014515
2.8828127,5.9997787
2.8909762,5.9981637
2.899023,5.996587
2.9069424,5.9950647
2.914752,5.9935813
2.9225354,5.99204
2.930201,5.990557
2.937921,5.988929
2.9455667,5.987317
2.953062,5.9858136
2.9605637,5.984238
2.9679046,5.982793
2.9752636,5.9812694
2.9825833,5.9797406
2.9898882,5.978182
2.9971747,5.9766026
3.004449,5.9749994
3.0117135,5.9733744
3.0189722,5.9717274
3.0261252,5.970182
3.032096,5.969992
3.039136,5.968258
3.0469944,5.965542
3.0519693,5.9660463
3.0580378,5.9648056
3.0654216,5.962001
3.0705695,5.9618287
3.07606,5.9609957
3.082564,5.9589634
3.0889783,5.957055
3.095464,5.955082
3.101969,5.95311
3.1085157,5.9511175
3.1150842,5.9491305
3.1216102,5.9472294
3.1273685,5.9462767
3.1288056,5.950226
3.1249518,5.95984
3.1162174,5.974641
3.0988982,5.999074
3.0704684,6.036215
3.0336797,6.08284
2.9992237,6.1261196
2.966194,6.1671267
2.9344676,6.2059913
2.9054956,6.240949
2.8781717,6.273329
2.854889,0.017045021
2.836357,0.037610292
2.8261585,0.047512054
2.822007,0.04952717
2.8208237,0.047827482
2.8207045,0.044944525
2.8208904,0.04179716
2.821141,0.03867364
2.8214397,0.035591364
2.8217833,0.032552242
2.8221705,0.029555082
2.8226004,0.026598692
2.8230722,0.023682117
2.823585,0.020804167
2.8241377,0.017964363
2.824729,0.015161991
2.8253577,0.012396574
2.8260226,0.009667873
2.8267224,0.006975651
2.8274555,0.004319668
2.8282208,0.0016999245
2.829017,6.282302
2.829941,6.2796354
2.8309968,6.2768807
2.832099,6.2741394
2.8332543,6.2714024
2.834461,6.26867
2.8357174,6.2659435
2.8370225,6.2632227
2.838375,6.2605076
2.8397737,6.2577987
2.8412175,6.2550964
2.8427052,6.2524014
2.844236,6.249713
2.8458083,6.247032
2.8474214,6.2443595
2.8490744,6.2416945
2.8507662,6.239038
2.8524961,6.23639
2.8542633,6.2337513
2.8560667,6.231122
2.8579056,6.228502
2.8597856,6.225884
2.8617125,6.22326
2.8636863,6.22063
2.8657067,6.217994
2.867773,6.215352
2.8698852,6.2127037
2.8720427,6.2100496
2.8742452,6.20739
2.8764923,6.2047243
2.878784,6.202052
2.8811042,6.1993933
2.8834496,6.196751
2.8858202,6.194125
2.888215,6.1915164
2.8906348,6.1889243
2.893078,6.18635
2.8955395,6.1837997
2.8980181,6.1812744
2.9005194,6.178767
2.903049,6.1762714
2.905608,6.173786
2.9081953,6.1713123
2.910812,6.168849
2.913457,6.166397
2.9161313,6.163956
2.918834,6.1615267
2.921566,6.159108
2.924327,6.1567016
2.9271173,6.1543064
2.929937,6.151923
2.9327862,6.1495514
2.9356651,6.1471915
2.938574,6.144843
2.941513,6.1425076
2.9444828,6.1401834
2.947483,6.137872
2.9505146,6.1355734
2.9535775,6.1332874
2.9566722,6.131014
2.959799,6.1287537
2.9629586,6.126507
2.966151,6.1242733
2.9693768,6.122053
2.9726365,6.119847
2.9759307,6.1176543
2.97926,6.115476
2.9826248,6.1133122
2.9860258,6.111163
2.9894636,6.109029
2.9929388,6.1069093
2.996452,6.104805
3.000004,6.1027164
3.0035956,6.100643
3.0072274,6.098586
3.0109005,6.0965457
3.0146155,6.0945215
3.0183733,6.0925145
3.0221746,6.0905247
3.0260205,6.0885525
3.02993,6.0865765
3.0339265,6.0845704
3.038014,6.082531
3.042194,6.0804586
3.0464692,6.078352
3.050842,6.07621
3.055315,6.074032
3.0598907,6.0718174
3.0645719,6.069565
3.069361,6.067273
3.074261,6.064942
3.0792747,6.0625696
3.084405,6.0601554
3.089655,6.0576982
3.095028,6.055197
3.1005268,6.0526505
3.106155,6.0500574
3.111852,6.047494
3.117605,6.044977
3.1234045,6.0425215
3.129265,6.0401115
3.1351724,6.0377674
3.1411474,6.035467
3.1471677,6.0332403
3.1532643,6.0310526
3.1594033,6.028948
3.1656659,6.0268316
3.1719894,6.024783
3.1766295,6.02479
3.1743717,6.0326543
3.161348,6.052901
3.1374872,6.0856547
3.1065552,6.1264343
3.077694,6.164239
3.0498872,6.2002873
3.0235648,6.234052
2.9983215,6.2660217
2.9742835,0.0128548145
2.9587662,0.032072783
2.950577,0.041942835
2.9470496,0.045699835
2.945568,0.046523094
2.9446747,0.046395063
2.9438944,0.046200275
2.9431586,0.04604888
2.942474,0.04591465
2.9418364,0.045791626
2.9412405,0.045677185
2.9406815,0.04556918
2.9401548,0.0454669
2.9396565,0.04536891
2.9391832,0.045274496
2.9387321,0.045182943
2.9383008,0.045093536
2.937887,0.045006275
2.9374888,0.044920444
2.9371047,0.044835806
2.9367335,0.04475236
2.936374,0.04466963
2.9360251,0.044587612
2.935686,0.044506073
2.9353564,0.04442501
2.9350352,0.044344187
2.9347222,0.0442636
2.9344168,0.044183254
2.9341187,0.044102907
2.9338274,0.0440228
2.9335427,0.04394269
2.9332643,0.04386258
2.9329917,0.043782473
2.9327252,0.043702364
2.9324641,0.043622255
2.9322083,0.043542147
2.9319577,0.0434618
2.9317122,0.04338169
2.9314713,0.043301344
2.9312353,0.043220997
2.9310038,0.04314065
2.9307766,0.043060064
2.9305537,0.04297948
2.930335,0.042898893
2.9301202,0.04281807
2.9299095,0.042737246
2.9297025,0.04265642
2.9294991,0.04257536
2.9292994,0.042494297
2.9291031,0.042412996
2.9289103,0.042331696
2.9287207,0.042250395
2.9285343,0.042168856
2.928351,0.042087317
2.9281707,0.04200554
2.9279933,0.04192376
2.9278188,0.041841984
2.927647,0.041759968
2.9274783,0.04167795
2.9273121,0.041595697
2.9271486,0.041513443
2.9269874,0.04143119
2.9268289,0.041348696
2.9266727,0.041266203
2.926519,0.04118371
2.9263673,0.04110098
2.926218,0.04101801
2.926071,0.04093504
2.925926,0.04085207
2.9257832,0.04076886
2.9256423,0.040685415
2.9255035,0.04060197
2.9253666,0.040518522
2.9252317,0.040435076
2.9250987,0.04035139
2.9249673,0.040267467
2.9248378,0.040183783
2.92471,0.04009986
2.9245842,0.040015697
2.92446,0.039931536
2.9243374,0.039847136
2.9242163,0.039762735
2.9240968,0.039678335
2.923979,0.039593697
2.9238627,0.039509058
2.9237478,0.03942418
2.9236345,0.039339066
2.9235227,0.03925395
2.9234123,0.039168835
2.9233031,0.03908348
2.9231954,0.038998127
2.923089,0.038912535
2.922984,0.038826942
2.9228802,0.03874135
2.9227777,0.03865552
2.9226763,0.03856945
2.9225764,0.03848338
2.9224777,0.038397312
2.9223802,0.038311243
2.922284,0.038224936
2.9221888,0.03813839
2.9220946,0.038051844
2.9220016,0.037965298
2.9219098,0.037878513
2.921819,0.03779173
2.921729,0.037704706
2.9216404,0.037617683
2.9215527,0.037530422
2.9214659,0.03744316
2.9213803,0.03735566
2.9212956,0.03726816
2.921212,0.037180662
2.9211292,0.037093163
2.9210474,0.037005424
2.9209666,0.036917686
2.9208868,0.03682971
2.9208078,0.036741495
2.9207296,0.03665328
2.9206524,0.036565065
2.920576,0.036476612
2.9205005,0.03638816
2.920426,0.036299467
2.920352,0.036210775
2.920279,0.036121845
2.9202068,0.036032915
2.9201355,0.035943985
2.920065,0.035854816
2.9199953,0.035765648
2.9199264,0.03567624
2.9198582,0.035586834
2.9197907,0.03549719
2.919724,0.035407543
2.9196582,0.035317898
2.919593,0.035228014
2.9195287,0.03513813
2.919465,0.035048008
2.9194021,0.034957886
2.91934,0.034867764
2.9192781,0.034777403
2.919217,0.034687042
2.9191568,0.03459668
2.9190972,0.034506083
2.9190383,0.034415245
2.9189801,0.034324408
2.9189224,0.03423357
2.9188654,0.034142494
2.9188092,0.03405142
2.9187534,0.033960342
2.9186983,0.033869028
2.918644,0.033777714
2.91859,0.03368616
2.918537,0.03359461
2.9184842,0.033503056
2.9184322,0.033411264
2.9183807,0.033319235
2.91833,0.033227205
2.9182796,0.033135176
2.91823,0.033042908
2.918181,0.03295064
2.9181323,0.03285837
2.9180844,0.032766104
2.918037,0.032673597
2.91799,0.03258109
2.9179435,0.032488346
2.9178977,0.0323956
2.9178524,0.032302618
2.9178076,0.032209635
2.9177632,0.03211665
2.9177196,0.03202343
2.9176764,0.03193021
2.9176338,0.031836748
2.9175916,0.031743288
2.9175498,0.031649828
2.9175086,0.03155613
2.9174678,0.03146243
2.9174275,0.031368494
2.9173877,0.031274557
2.9173484,0.03118062
2.9173098,0.031086445
2.9172716,0.030992031
2.9172337,0.030897856
2.9171963,0.030803442
2.9171593,0.030709028
2.9171228,0.030614376
2.9170868,0.030519724
2.9170513,0.030424833
2.9170163,0.030329943
2.9169817,0.030235052
2.9169476,0.030139923
2.916914,0.030044794
2.9168806,0.029949427
2.9168477,0.02985406
2.9168153,0.029758692
2.9167833,0.029663086
2.9167519,0.02956748
2.9167206,0.029471874
2.9166899,0.02937603
2.9166596,0.029280186
2.9166298,0.029184103
2.9166002,0.029088259
2.9165711,0.028992176
2.9165425,0.028896093
2.9165144,0.028799772
2.9164865,0.028703451
2.916459,0.028606892
2.916432,0.028510332
2.9164052,0.028413773
2.916379,0.028316975
2.916353,0.028219938
2.9163275,0.02812314
2.9163024,0.028026104
2.9162776,0.027929068
2.9162533,0.027831793
2.9162292,0.027734518
